chromagram,rms,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,label
0.20151754,0.05050651,1451.871047146894,1920.3765068791472,3047.5644282011312,0.051224215124709975,-298.75735,112.05682,6.487097,28.40506,-6.753927,16.65989,-11.799572,12.752351,-8.345207,13.8840885,-4.242344,2.323411,-4.319738,1.4156033,0.70729834,13.45715,9.403632,6.9191494,7.883079,-1.7756028,jazz
0.2211409,0.08780123,1988.6622724729357,2100.235633603961,4316.990884661398,0.08013779123163187,-188.08232,98.61334,-11.285427,47.218765,-20.336428,18.78945,-15.790519,13.69087,-15.469746,17.422108,1.0043634,18.286823,4.6396756,9.82838,-5.498952,2.1299946,-6.247223,-3.4184456,-2.994195,2.2174094,jazz
0.3489883,0.058865163,2034.4791911403092,2084.5436699007896,4342.462682170823,0.09322282240912606,-202.58476,105.84423,-20.556301,43.88286,-14.273112,25.290838,-15.587922,15.316717,-13.287265,12.272203,-8.763045,10.158108,-1.8582662,6.1886616,0.23188922,8.043013,-3.1580389,-0.46436065,-3.5853348,0.7137136,jazz
0.2682471,0.069378085,1697.83624497918,2065.790269524301,3805.639761727813,0.06359853840390564,-237.6387,108.31951,2.0313568,41.765087,-10.455888,16.944996,-8.590912,12.800404,-9.111098,15.943171,-6.525602,7.172116,-8.255852,-0.19890787,-8.692444,-2.247981,-4.73036,-3.5107074,1.4599243,2.4120097,jazz
0.20181754,0.031966027,1367.327324534305,1638.6647337098416,2631.2808149651974,0.05861036591260634,-414.03528,104.86469,-7.839936,37.85241,0.17604107,23.409214,-7.302677,5.7580423,-1.0568651,8.495793,-5.505836,0.8668829,-1.4607385,7.7245994,1.2388458,6.025237,5.2387533,2.4250412,7.6201997,9.826225,jazz
0.32514912,0.040617816,1769.392504975859,2113.3998586358803,3966.3394087151974,0.06268088686678268,-262.06067,108.98975,-6.337936,55.1664,-10.65916,18.519104,-4.2446284,18.544847,-19.70284,17.573423,-10.9770355,11.927486,-3.4323988,7.1830983,-8.858801,4.971934,-4.034158,-0.09659401,-0.80987155,-0.6107646,jazz
0.27649224,0.048762057,1854.0264978659407,2096.24944688702,4031.2887452871228,0.07490491166376644,-233.76523,108.45362,-10.682671,38.700375,-10.768121,14.159407,-16.256104,10.375397,-20.814,10.080611,-12.013499,7.7676673,-12.031627,3.3717198,-6.3556767,3.9894426,-1.2760606,-3.8266778,-6.2269936,-4.9469852,jazz
0.30415455,0.03634267,2235.343538894181,2259.222828724251,4683.929655778712,0.09937373114849188,-232.92876,93.82224,-16.178242,49.586086,-13.944542,13.493357,-11.825131,13.29322,-25.817183,17.375319,-13.314112,9.283912,-5.4866004,1.9240534,-14.40289,2.590804,-11.479519,-1.2363384,-5.20457,-3.8738165,jazz
0.2351758,0.029597947,1687.8695513922864,1763.0968791367047,3354.658214454031,0.08464938913863108,-318.99994,115.66469,-23.019875,52.594215,-12.798248,14.616499,-8.204509,0.29820862,-23.839804,10.854394,-9.563089,7.470179,-4.2494373,2.9763355,-4.4016685,-1.0432359,-5.383596,-5.5161657,-6.978023,-1.7301304,jazz
0.31104836,0.04359787,1752.7591105362628,1990.4920283168055,3734.0705889283645,0.07237627187258314,-237.50237,115.93069,-15.409918,47.103558,-13.505923,18.193521,-13.942015,15.340446,-17.527187,13.400241,-6.2344465,8.629509,-7.2383695,4.7823715,-4.396645,4.5066137,-4.2611194,2.3123896,-9.928867,-4.3275776,jazz
0.2807079,0.040531676,1521.904428660079,1909.544917486724,3251.2721935723607,0.061381069339713844,-305.4449,121.933464,2.6064076,36.94224,-8.558879,17.92036,-9.269381,10.571828,-9.929619,2.3252542,-12.683234,0.3115913,-8.6223955,2.594322,-6.97348,-2.9153852,-4.643407,-3.2410364,-4.445279,-3.9558794,jazz
0.27397236,0.069794305,1169.1448171797708,1498.232421706662,2443.177544047274,0.04233319134280743,-261.82053,139.55002,-17.106533,49.890312,-5.8597913,19.839077,1.8652283,5.707028,-7.8273163,-0.43314862,-1.2523296,-2.1962445,4.4686294,-0.32529652,0.10288379,-0.28277463,1.9868649,-2.635558,-1.1535777,-5.372205,jazz
0.31169972,0.13007262,1759.486745071951,1779.5990078009334,3574.1037036869197,0.07934929065158546,-146.3341,118.20205,-34.68313,58.778267,-14.961312,34.305923,-6.5831194,13.893941,-14.636039,9.191147,-11.325637,1.0963258,-5.4980283,-0.16466974,-2.1979206,-2.7256818,1.1339812,-5.593521,-2.7634685,-7.144936,jazz
0.2646004,0.091491655,844.084418057831,1104.4207355264393,1608.4869738797854,0.037725674303944315,-261.89267,182.53813,-16.891697,49.850098,-1.2053025,6.324243,6.0128684,-8.899389,-10.305132,-3.2101238,-5.3585815,-3.5506883,-2.8933368,-7.469997,-0.54048467,1.1253022,-1.9743423,-5.219293,-1.86661,-3.5034802,jazz
0.32239333,0.08055911,1481.568587058447,1412.0255215945156,2657.35214481221,0.09950288210556844,-196.91139,152.82867,-36.86233,41.793427,-8.679532,4.397471,-11.549313,1.4114858,-14.72529,0.46644208,-10.1624155,-6.9264994,-6.24396,-3.7160585,-4.5620437,-6.402776,-2.8897486,-4.8581123,-5.8867807,-9.120354,jazz
0.28485855,0.10663721,1276.1951764985067,1570.0682663446164,2467.2837401210845,0.05150064348897912,-198.48672,140.7171,-18.420883,30.51125,-6.6897907,15.721617,-0.7275954,7.293123,-6.586989,6.0657725,-5.1217856,3.455959,-2.8346825,7.181352,-0.3097058,-2.029562,3.1291797,0.8605504,1.5229844,-0.22505918,jazz
0.28566554,0.09779999,1554.6236144698594,1775.4348322951068,3216.7741036470416,0.06639416569992267,-179.57126,124.31078,-29.727324,45.35099,-10.183351,17.75645,-8.799443,12.740393,-10.742957,8.603838,-12.388601,3.3815973,-12.022495,6.514117,-9.864103,-2.8124747,-5.1197987,-1.2036103,-1.8785408,-5.630647,jazz
0.24762955,0.082272306,1310.931347791607,1445.833698023223,2723.5671607634863,0.07648568916763342,-237.32207,146.84085,-24.419361,64.27133,-10.810474,3.275441,-1.3197528,2.6961734,5.1424003,0.39442852,9.634404,2.5086634,3.1253276,7.7446074,-1.5281177,1.7320493,0.7817119,-2.4450686,4.0195737,-1.9912821,jazz
0.2367005,0.13807607,1316.8535021237412,1475.300311710026,2778.407715976653,0.054847239341647334,-179.78761,147.7767,-20.473991,58.618923,-23.796522,2.4591317,-3.192256,-9.325331,-5.757287,-0.42839438,-8.355326,3.0898445,-6.8534765,-4.390356,-1.1717657,-4.2656474,-0.54991156,-3.582922,1.5008614,-0.6024409,jazz
0.30814984,0.078266196,1617.443035513935,1568.4510182808956,3103.6123749274943,0.10058782567188708,-216.3098,135.01405,-35.479626,61.6026,-14.553433,11.037168,1.2135096,10.953982,-8.293708,-1.4459267,0.120980084,8.271981,-4.579764,0.57482284,-6.097359,0.20019293,-0.5979136,-5.045638,-1.2514998,-7.217297,jazz
0.2850607,0.09951893,1344.2559589612654,1548.7357027517717,2771.7628992350637,0.061185832366589324,-206.82304,141.83994,-13.78654,49.328163,-24.796385,11.786921,-12.77819,-16.565851,-8.377786,-1.2238872,-7.6568,-1.3779541,-9.349437,-7.4996777,-2.8642592,-6.155102,-0.9415713,-1.2913027,-2.2330842,-3.274121,jazz
0.254009,0.111765355,1761.3227471160715,1793.3471737049983,3463.1069528531034,0.08571960496423048,-173.17636,111.63435,-35.906727,45.838833,-11.407395,19.69549,-8.062451,17.943745,-8.935472,14.706586,-10.318376,4.6746135,-11.805905,3.2291474,-7.9802227,0.096460685,-3.5730429,-0.43869796,-2.1059935,-4.8944845,jazz
0.27648327,0.086513765,1004.610954045196,1247.358820203462,1809.9631466611079,0.04966836148975251,-247.04442,168.02612,-19.707693,21.936886,-0.7276301,15.072905,-1.2399541,4.73629,-2.0299423,6.529896,-1.3924552,5.61015,-0.2933576,5.661221,3.210431,1.8674005,7.0227213,5.048997,2.4462774,-0.90899634,jazz
0.27868405,0.10035653,937.421761556774,1187.0945406867945,1763.0164338928364,0.042621704007153906,-231.299,174.37901,-19.723118,47.348377,-1.9432786,6.65707,-1.0884839,-5.5149302,-13.738748,-3.7104533,-6.3078814,-1.5047746,-2.6242726,-7.2709208,-2.309302,1.0290512,-1.1097074,-8.5689,-4.060764,-3.9216099,jazz
0.25049263,0.11050825,1295.1814266977444,1446.187645758544,2695.613965523492,0.05863604505027069,-204.18394,147.60635,-25.21466,49.34016,-15.659563,2.7003434,-7.8406925,-10.643508,-4.7937374,-3.6701748,-3.5133266,1.5603591,1.4795508,-2.732266,-0.2902094,-2.2197351,1.5189327,-1.0556701,-1.7779853,-2.4721317,jazz
0.35856622,0.05391008,1981.6622032084713,2144.724075109948,4261.342626160093,0.09353588130800464,-201.76953,109.30493,-15.516272,44.27643,-11.048358,18.844454,-11.311322,18.402004,-18.911566,11.21573,-11.906081,6.9607186,-11.653688,7.0824804,-9.117713,9.884816,-5.660992,-3.3242917,-5.4480653,-0.3134007,jazz
0.28259966,0.058675967,1748.4005518696763,1947.94711393198,3685.4418548796402,0.07930246398878577,-204.7544,117.431206,-20.939768,42.016033,-10.348181,19.232334,-11.634733,7.984093,-20.270893,8.783561,-11.705148,5.171061,-11.232645,6.0723553,-5.1388063,7.819002,-1.2036531,-1.0704224,-3.1596785,-1.5393454,jazz
0.20994127,0.18435906,2049.640520145851,2467.069224646155,4562.174630220417,0.06476844970514307,-165.48442,87.27773,24.82933,28.397114,-2.7716124,-1.3289481,-14.075455,-4.76465,-19.206526,-0.60284525,-11.943278,-8.325478,-8.230436,-0.42099765,-6.4196143,-1.5317898,2.0179543,-0.4459758,-0.90518093,1.5429399,jazz
0.41008708,0.19051638,2485.940907807433,2760.0152692222937,5797.386911374713,0.08126299096903669,-54.857235,77.318535,8.344058,31.686556,11.31171,11.735365,7.8781133,13.474248,-2.2165108,5.5890656,1.5253973,7.4210844,-0.92447597,1.6018066,-6.0508833,1.2102019,3.2255008,2.9540985,2.4420455,1.9224557,jazz
0.27398726,0.069795914,1193.2662134636287,1559.023627220141,2479.1744648165604,0.042435530259087396,-260.92773,138.55923,-16.339527,49.15595,-5.2593026,19.349583,2.204604,5.551165,-7.879702,-0.20858838,-1.6205708,-1.7244217,3.9445434,0.22789493,-0.4347548,0.22789448,1.5162908,-2.2390308,-1.4543004,-5.162263,jazz
0.36623764,0.188432,2289.574755840761,2592.495164942463,5243.624608174001,0.07725502618178325,-91.50291,82.659454,12.088584,36.697575,-0.7664415,13.452944,5.64984,9.665152,-3.7486281,1.8064284,1.4970065,1.261608,0.8102231,4.3926177,0.56003666,3.8550866,-0.30001813,0.23112996,1.7595326,1.6651578,jazz
0.31171632,0.13009575,1804.5907529650076,1861.6187338459831,3646.3640040421983,0.07952338009957463,-141.02538,110.77958,-27.50606,51.98481,-8.675413,28.634903,-1.6098472,9.671144,-11.189146,6.5219617,-9.410143,-0.111763395,-4.93431,-0.16243291,-2.6763093,-1.8629922,-0.019071009,-4.2411494,-4.228638,-5.6442223,jazz
0.2782703,0.162394,1670.233116562232,2109.438546025433,3464.0417272930354,0.06482669411707882,-111.64137,121.76639,-3.1201417,20.952145,2.5438056,5.576562,-3.2441738,2.6070302,-2.3018298,3.9302595,-3.6402917,-0.16365121,-3.8900511,0.4408066,0.26131442,-0.8760809,-5.273277,-1.6059754,-2.9322398,-1.4189224,jazz
0.26459953,0.09149087,871.4359865873053,1204.8352414096294,1631.9769839399653,0.03777854311678268,-260.39737,180.65173,-15.385267,48.5717,-0.092246026,5.435179,6.592422,-9.165672,-10.289591,-2.9855444,-5.8149586,-2.9293792,-3.6206088,-6.6752524,-1.3526896,1.8931614,-2.6747968,-4.601451,-2.3773367,-3.1154325,jazz
0.37267327,0.19836749,2976.3467583667048,3035.9715294554844,6860.793231670673,0.11474045973557692,-37.888756,65.09345,14.32889,21.3053,7.4966865,6.3179746,1.8994464,6.556881,-2.916607,5.56405,2.4387946,2.9935367,0.5917786,2.0113378,-1.764214,4.5210357,0.08407811,-2.027351,-3.8670523,-2.114585,jazz
0.23416768,0.07813579,1378.5242743547162,1773.6764040126286,2584.9086540204466,0.06185877682714617,-248.03088,125.95625,-12.608919,30.273462,-1.0752095,-2.226388,1.9285321,0.22940306,2.7007546,-4.3996596,-6.444575,-6.496408,-3.9914885,2.322678,0.34983596,-4.0485873,-1.4984518,-3.5200717,-6.187497,-7.340963,jazz
0.32240322,0.080562025,1545.494758082446,1580.2640965475446,2721.4188365537993,0.099600311774942,-190.61632,144.05437,-28.411,33.816864,-1.2972028,-2.294563,-5.6446376,-3.6427038,-10.533876,-2.848162,-7.7079706,-8.582156,-5.2980995,-4.0293136,-4.7827053,-5.748657,-3.8723962,-3.6498423,-7.235662,-7.696955,jazz
0.31640762,0.18243846,1391.4736421751793,2132.913878836133,2913.813022866289,0.03801713930407464,-179.77042,114.68793,28.391602,36.070656,11.151986,12.7713375,3.7995906,8.484924,-0.05345155,5.3943543,1.0119032,2.6756608,-3.7310827,-0.3278616,-0.82810354,2.4809768,0.156615,1.5191305,-1.2863213,1.4079225,jazz
0.28488207,0.10665149,1427.4008895726513,1886.8274278617805,2728.9046639356147,0.05241074233855375,-190.42307,129.54205,-7.8455296,20.726065,2.2027948,7.797857,6.192283,1.3509512,-1.5977309,2.014625,-1.9861777,1.1769092,-1.3470836,6.4183292,-0.20433843,-1.5728742,2.2384052,2.0401502,0.17726591,1.1860859,jazz
0.37026086,0.2318898,2454.9053024959994,2656.832951090179,5469.10307643419,0.09425926647640061,-23.783524,82.97753,2.3325367,29.473831,6.617635,6.471294,-0.7131462,6.2192426,-3.3741493,5.666733,-0.3564959,3.1994803,-0.22041622,0.3777746,-1.5704079,1.4725149,-5.3629036,-0.06967282,-1.1572465,-0.042554058,jazz
0.28570986,0.09782097,1725.4169334350547,2090.801570152939,3504.4330499564967,0.06751573980085074,-168.12302,108.28653,-14.164619,30.451075,3.8777342,4.6716037,3.1896064,1.9185194,-1.141935,0.23442608,-5.2540097,-2.5569308,-7.2299414,2.7848935,-7.1176996,-4.6768084,-4.0407114,-1.6190147,-2.0196161,-5.0439754,jazz
0.38281018,0.16254479,2481.389015092891,2688.307310573892,5553.607345721043,0.09874629682721713,-50.56663,85.052704,3.554144,22.807991,-1.5852786,6.117116,2.355464,3.6481335,-1.8734157,4.3195443,1.0411175,0.8000355,-0.7808219,0.3634102,-3.3955023,1.4113445,0.41280046,3.64442,-1.350076,1.225985,jazz
0.37988174,0.21210712,1574.6463671829852,2069.285703526503,3338.7955880220416,0.055842305926140756,-69.5685,126.005775,-5.152335,30.784006,8.314671,5.0899944,-3.9117012,5.379871,-10.785663,9.033116,-8.26383,4.794732,-5.127155,2.209799,-4.7823753,0.6222683,0.03001419,1.2363703,4.036509,5.0908628,jazz
0.24762301,0.08227276,1337.4754415369625,1518.245530938781,2754.218251522622,0.07649135368329467,-235.768,144.793,-22.58673,62.568592,-9.311703,2.0413146,-0.33443806,1.9954767,5.5275984,0.30633992,9.457296,2.899972,2.5643601,8.44084,-2.321456,2.5683544,-0.058281813,-1.6265246,3.2606683,-1.3092275,jazz
0.25776848,0.17293935,1579.4904385281918,1854.0441353693254,2967.528042471482,0.0883246111723543,-118.42058,122.299965,-12.95524,26.8439,4.3731456,6.901014,-6.818572,-0.39132205,-8.270933,-5.011242,-4.3508162,0.3212635,-4.5426025,2.8382194,-5.16909,5.335265,-1.2362926,3.5804713,-0.5130634,0.3269436,jazz
0.23671955,0.13808039,1353.6838211633806,1566.36278487432,2829.7093650304523,0.054932207076566125,-177.28911,144.35587,-17.279642,55.69906,-21.24643,0.36000833,-1.5879892,-10.4141445,-5.185568,-0.5061223,-8.733985,3.863238,-7.9621005,-3.0134351,-2.7393262,-2.6032813,-2.2233856,-1.9524305,-0.025340589,0.76739025,jazz
0.28506336,0.09952051,1381.9736111236975,1642.0034563864149,2830.4671072904584,0.06120433645108275,-204.45587,138.61685,-10.798212,46.56223,-22.315174,9.6791315,-11.097612,-17.796028,-7.5825224,-1.6122705,-7.6603622,-1.0230839,-9.981721,-6.6606545,-3.8583803,-5.074795,-2.0351856,-0.25589916,-3.1773665,-2.4398565,jazz
0.25411937,0.11180935,2011.4676640409414,2227.9945717089186,3914.221729535238,0.08750241686001546,-159.16353,91.98929,-16.739979,27.382221,6.128926,3.2511926,7.155528,4.0335264,3.6071334,3.5579114,-0.56491035,-3.7183385,-4.7292423,-2.6044016,-3.2993197,-3.5367422,-0.8835066,-2.3078895,-0.949412,-5.4529824,jazz
0.27650076,0.08652107,1116.2165448685432,1543.6865056572144,1954.125693336717,0.05004033135150812,-238.00815,155.91663,-9.195623,13.170736,6.5855145,8.898473,4.0010195,0.27070343,1.7672127,3.357363,1.1744951,3.6113212,1.1503391,4.803766,3.4812195,2.0668688,6.538361,5.657732,1.7955648,-0.25696442,jazz
0.27727386,0.10035718,970.8828229986416,1300.5303528296135,1794.2837106656032,0.04257072336620263,-228.4183,170.4724,-16.104668,43.98449,1.0998523,4.0123296,1.0950074,-7.2033834,-12.534755,-4.4260283,-6.0713964,-1.3284556,-3.1476536,-6.472996,-3.303771,2.1495986,-2.3033009,-7.364572,-5.2072763,-2.868388,jazz
0.2504918,0.11050861,1336.1537045530652,1554.2495044714958,2751.820122172274,0.058720635150812064,-202.7882,145.76976,-23.583513,47.853325,-14.369945,1.656524,-7.067867,-11.121252,-4.602236,-3.605166,-3.7993145,2.0405145,0.85040987,-2.0264406,-1.040564,-1.451718,0.78571963,-0.40366802,-2.3409472,-2.0123568,jazz
0.33227593,0.13320838,2967.7774637881503,2921.8216753512424,6414.554689765806,0.12970003746133024,-84.02204,63.09621,5.6135736,24.92837,6.1900764,-2.9116468,-0.36553583,-1.0756996,-4.2447104,-2.319595,1.5784742,1.9404985,1.5413187,-4.474723,-5.3122644,-3.0017462,-2.8961272,-3.3256092,0.3178119,-3.9707153,jazz
0.29488674,0.11275492,2415.0343920865366,2552.7834396834414,5135.902096777118,0.09553696587393658,-149.18184,79.0816,2.0287209,27.620102,0.31513557,1.7298068,-3.6065457,-0.15250494,-5.0305243,1.2452465,1.1495237,-0.6124312,1.823458,-2.0553768,-6.007814,-4.928923,-3.9588861,-3.5597067,-0.8561364,-2.1851861,jazz
0.2936962,0.14697114,2902.086088336836,2854.682004941953,6196.62468505293,0.12648901235015467,-78.16747,63.239662,-1.6747178,21.018932,4.4549336,-3.600541,-1.5584204,-3.0727262,-6.0744286,-1.953155,1.7844472,-1.205538,0.9507344,-2.5636575,-7.776575,-5.9461904,-3.0216653,-2.4634209,-1.0342363,-5.114806,jazz
0.30320397,0.11915598,1733.471675696404,2067.7714401163794,3379.5887674920245,0.06870037884280743,-154.32352,110.69579,-22.306969,21.169392,4.263515,4.7524495,-4.0999856,-1.0060592,-6.4059267,-9.242159,-3.6319227,-5.5052533,0.54740125,-0.5001965,-4.802399,-11.205058,-3.9271421,-1.4579282,-4.4031744,-10.596965,jazz
0.30738777,0.14578405,2777.8587057732875,2691.2281622864225,5813.731692285382,0.1308816554282676,-77.01704,64.53251,-2.8561845,28.52058,4.6880703,-2.8038085,-5.9390044,1.9096506,-5.1969795,-2.318243,-2.9398384,-6.1550293,-0.7599706,-4.4769855,-4.151544,2.1326551,0.84941214,-2.6587029,-3.3278306,-8.307,jazz
0.2661226,0.119228885,2503.275005368403,2598.2944152622854,5155.661683403422,0.09586928412606342,-141.46692,70.87911,-0.5296332,33.574066,1.4310347,-9.162247,0.7941303,0.565875,-9.172905,-2.565256,4.063343,-2.2322767,-0.6875854,-0.82931936,-6.4784317,-5.984087,-4.226654,-3.226717,-4.0746245,-6.569852,jazz
0.3383476,0.06985007,2634.0430299917653,2728.240132577326,5561.653324844113,0.1078452031370843,-163.53035,65.97244,5.3475504,41.905537,7.0316043,5.499666,8.924789,2.6793766,-0.17565781,5.1695566,10.489634,3.3396964,3.841381,2.545494,5.6979885,-1.0810318,-1.7603607,-5.186886,-5.654775,-9.772271,jazz
0.3706233,0.07574118,3029.3823831428363,2829.0488037484456,6201.978841901102,0.14034857163573086,-117.2374,56.984413,-2.1000402,35.612885,4.7054987,3.896432,11.594325,6.0767975,0.57868844,2.2735527,2.703759,-1.8503673,1.6781409,0.39385357,2.0588074,-1.1904162,-1.0646938,-6.278792,-5.3851457,-4.8659983,jazz
0.4417487,0.04324829,3026.6071391311207,3302.303169556602,7277.081879440981,0.10012748936581593,-228.33415,67.551155,37.063145,21.315365,17.055185,10.13366,10.784421,8.017327,2.040604,0.27919018,2.4851708,3.8445778,1.5859232,2.8453715,0.05565325,-0.20711444,2.2984939,3.290808,4.057733,-0.18487379,jazz
0.40145233,0.047837384,3905.044386155029,3328.972306763524,8036.839234248115,0.2066977988447409,-158.33206,49.620636,21.609713,16.522764,11.428734,6.256603,5.6379614,-0.18747196,-0.23829858,-1.9877529,2.0332983,2.6924508,-1.4582584,-1.7997934,-1.8232406,-3.3068862,-1.5234383,-1.188981,-2.9781003,-1.865958,jazz
0.42931852,0.07434422,3392.9469943300037,3147.3472242700414,7233.074540494489,0.14964517473897912,-125.94741,56.63225,23.471214,23.711071,-0.2973293,7.155765,0.18181075,-0.8402938,-4.153737,-1.8898335,2.5247452,0.5211718,0.92190236,0.043937337,2.9220247,0.13386275,1.3242521,0.37189803,-6.13228,-4.945897,jazz
0.39298946,0.05170016,2875.0816780868668,2802.921671135841,6139.161175862819,0.11831247281032482,-178.01138,61.93068,1.4841166,36.043983,7.5825305,5.15558,-0.90783226,2.951997,1.4494491,2.1397157,5.1753373,2.027748,0.5200147,6.5316033,2.6069007,4.856011,7.935544,4.5339766,-1.5993809,3.7340698,jazz
0.32533616,0.07143145,2860.5718590849415,2566.129935657497,5605.169380347303,0.14755912243812838,-131.87436,61.608505,-12.673342,35.082024,-2.1371932,-0.9554194,-4.839506,-4.1069193,-3.2717605,2.5085697,6.4019427,3.411998,-2.9023821,3.227473,-1.3391515,0.8767947,3.6809304,0.6494918,-0.35796973,6.3151712,jazz
0.33747673,0.052422427,4135.664563787816,3220.5706235987673,8257.12573412123,0.26163718097447797,-156.61806,22.7647,10.472749,24.151215,10.134651,2.9671564,2.4885147,0.48511404,2.693064,1.2340403,3.3271413,-7.809596,1.1046866,1.8795847,2.3256133,0.71495694,2.9829412,1.0151231,7.6084037,-2.0605137,jazz
0.34244967,0.04581201,1846.4665678239705,2731.1479954564866,4330.014059327871,0.04283468979601701,-340.98096,89.77674,44.569427,28.885937,16.333359,10.615835,6.9958367,0.843771,6.093809,7.1351132,5.4401093,2.7393162,9.364577,5.582604,3.780943,3.157343,0.28455985,-1.3777933,-1.5930344,-1.9968486,jazz
0.29096633,0.091592856,2427.985227066133,3006.9624473958966,5925.810932062065,0.069027032579273,-192.50746,80.970535,25.695173,18.540184,14.171231,1.2574201,4.086614,-1.4149086,2.6673112,5.245385,3.723578,0.28951868,7.333014,0.8802608,-1.2183342,-1.3383139,1.1578485,2.6749794,3.2233229,-3.0096917,jazz
0.28046545,0.04505297,1787.4214085347667,2485.188703761451,3904.471002211427,0.06275188212973705,-322.4307,90.68419,27.027725,37.849365,19.69342,4.6131434,3.0715742,7.9781313,1.9327788,2.092582,0.44490135,4.8846908,13.051313,0.4019616,-0.7226432,4.7209544,1.2450086,-3.7481027,1.6935766,0.39320126,jazz
0.27002475,0.061381083,1875.0101213777216,2569.423294708986,4292.060331623405,0.054141818324632635,-217.62921,105.631744,19.316328,28.353855,8.658822,0.14733171,6.3797784,-2.5280247,-12.983211,-11.1449795,-6.159603,-7.7460437,0.4135425,-1.262401,1.7061439,-2.3068702,-3.808312,-3.676955,0.5803556,0.57680863,jazz
0.23101526,0.04092894,2959.1430079205684,2832.772659411977,6065.526947233904,0.15147972254447023,-299.33264,60.760708,32.089752,25.693258,7.4433365,-1.297352,1.8589113,5.258049,-5.5391955,-3.093577,3.6495054,-2.3044403,0.8978362,3.3332465,7.2524395,5.9243574,-8.256767,-0.46797237,1.9890813,-6.996024,jazz
0.27017158,0.05356718,2215.1958084364232,2795.037566915897,5026.595694061775,0.07547665011117556,-294.04205,84.62509,39.086716,28.619713,14.118713,1.0194356,7.3415937,5.205275,-3.738564,-5.043102,2.2185347,-0.5735867,4.2095695,0.113638304,0.846507,-2.1279573,-4.501406,-1.088391,7.24624,-0.2654288,jazz
0.26942372,0.04530354,2152.894239308219,2775.4944870608188,5015.995629259716,0.08172045690738593,-215.34407,100.93315,17.104786,12.981798,16.058065,4.7625217,4.5677595,-3.1359956,-4.1543493,-2.2996476,-4.9236355,-3.3440819,-1.4227474,-5.0257325,-0.6727112,1.3459373,2.000225,-0.24787514,0.9635517,-2.137088,jazz
0.23734838,0.0397918,1077.231527758896,1539.4367885705483,2111.5612198194603,0.04150088517498066,-366.3856,131.69502,16.516376,36.308556,5.0775332,14.6662,-6.155359,4.7081738,-9.590351,-1.3121756,-2.6869545,1.5721323,-2.2699566,-0.18014444,-3.2506957,-4.6883593,-3.5665655,-3.9578066,-1.822394,-0.9246954,jazz
0.31123474,0.06818181,1854.556905314615,2215.5924980468512,4282.076452834976,0.06336251691802011,-219.7703,100.8365,-1.4205061,41.265625,-0.9400965,23.371677,-11.502771,20.008198,-15.970747,13.943515,-7.979174,5.733325,-6.8748536,6.1995993,-5.8079486,0.9582489,-5.15353,3.0576077,2.0933251,0.95193225,jazz
0.29877004,0.0444199,1873.8333017207992,2083.7065203560187,4008.6314190291473,0.07771677723801237,-277.2614,95.77638,-2.9373212,43.90782,1.9365461,22.26012,-6.1261125,22.453049,-12.84495,10.758666,-7.53784,3.5876603,-5.071862,6.758045,3.6414695,6.7170377,1.7788675,-2.1241431,-5.369799,-5.330001,jazz
0.22404914,0.021186687,1176.1814458173892,1753.6408446520547,2343.555253951566,0.039907645736658934,-413.61993,118.265686,31.123323,40.144695,13.122529,13.936636,-3.7045853,4.748745,-9.875985,-3.0734265,-6.2766433,-3.6225302,-5.281048,1.119346,2.8289528,6.598024,7.966309,5.0736985,1.6167891,-4.366201,jazz
0.32759336,0.060161512,1885.601098866578,2230.789208386546,4357.067956061485,0.058131147887664346,-222.9824,102.862144,-1.6518362,45.21669,-6.746565,25.353369,-14.375471,24.238426,-10.418005,11.157499,-9.13848,6.635826,-7.827935,9.368565,-3.4314668,2.677836,-6.2071605,0.8734013,-3.3931181,-0.37729013,jazz
0.2959118,0.039268877,1492.234676256941,2014.1875459668931,3375.924958762326,0.046179019842420725,-315.0259,112.73626,9.766944,38.974827,3.9329598,20.02737,-7.2119856,15.291823,-13.685927,10.155849,-4.8804755,4.704837,-2.7063217,3.8312352,0.84835064,3.3610318,-2.1012645,-1.2391706,1.7908189,-2.2295616,jazz
0.4877155,0.116125494,3274.488271384068,2722.5246040064158,6407.968160890371,0.18301936811194897,-52.884026,50.089535,-11.489732,46.322777,6.538486,10.112269,5.4848595,8.84923,5.935592,6.6283245,-4.032499,9.778783,-3.1140618,3.6563003,-6.50012,1.0839598,-4.4859877,4.707357,-2.7545793,0.49985594,metal
0.47690293,0.097298,2922.845195379586,2620.9392197156535,6037.074141712587,0.1528407168406806,-80.14116,64.83789,-15.453773,46.844078,7.920761,21.766235,-2.1763363,21.980255,-7.708772,11.143335,-4.284613,11.440834,-10.363935,11.719745,-7.097244,5.930047,-9.028761,5.506845,-6.19488,3.1242409,metal
0.43241534,0.13281032,2198.9180063366202,2006.4064682353956,4447.489090142836,0.12834093133700697,-62.17747,115.1643,-42.77957,54.294205,-24.864275,20.128448,-21.625408,20.843506,-8.390746,20.320782,-10.730496,9.661,-14.543567,6.92619,-7.478825,5.970212,-3.4695249,6.5702014,-6.574109,2.9629393,metal
